filename,filesize,e_magic,e_lfanew,Machine,NumberOfSections,TimeDateStamp,Characteristics,AddressOfEntryPoint,ImageBase,SectionAlignment,FileAlignment,MajorOperatingSystemVersion,MajorSubsystemVersion,Subsystem,SizeOfImage,SizeOfHeaders,CheckSum,NumberOfRvaAndSizes,sections_mean_entropy,sections_min_entropy,sections_max_entropy,sections_mean_size,imports,imported_functions,label
7158f0086636c51192a361f14bdfcc15b82660a318d66486067b54ac4ec7f08e.exe,913408,23117,208,34404,69,1582542230,8226,4096,5368709120,4096,4096,5,5,3,913408,4096,0,16,0.7380458771488941,0.0,7.988707142265889,13178.434782608696,5,9,1
a1388cb3e6ae68a6130ae12f9db4881238c97718875a3362b6bc5788e61c6663.exe,266416,23117,128,332,4,1012887970,271,208720,4194304,4096,512,2,4,2,274432,1024,2457449501,16,4.461916019404856,1.5807219199813187,7.007590066300563,65024.0,10,759,1
19f6552b22fd17e9a1c7b2f0117ddf3df3da32de0d330c01978b291e1d9ee71e.exe,1105920,23117,208,34404,59,1582542230,8226,4096,5368709120,4096,4096,5,5,3,1105920,4096,0,16,0.8693108149679344,0.0,7.988707142265889,18674.98305084746,5,9,1
86bcfce2dd342e9a1c04cfc65731d40ed1c397a4ec47bd9f5b41771297d81100.exe,786432,23117,408,34404,7,1584824698,8226,273104,5368709120,4096,4096,5,5,2,786432,4096,0,16,4.246695412622738,0.6154634519629534,7.853567656284733,111762.28571428571,5,16,1
26af00a279ce082c2bb1db2cb50d2d590623e3f20e6c260d77ca77bf72b51797.exe,1253376,23117,388,34404,57,1421106426,8226,173488,5368709120,4096,4096,5,5,3,1253376,4096,3005613609,16,0.7479030820508425,0.0,7.871849912105581,21917.19298245614,4,14,1
67dd305f6e4cdfaa395ca06f30d971b8a0d4bf3926bfb140b258f0704b31f92b.exe,668672,23117,128,332,5,1640684222,271,9776,4194304,4096,512,4,4,2,684032,1024,0,16,3.935576640871125,0.0,5.688344594696625,133529.6,6,170,1
b70bf50f4cc4a807027feeb9704c420199fc40d818bcd23d1c72d81af2fd88a5.exe,933888,23117,208,34404,74,1582542230,8226,4096,5368709120,4096,4096,5,5,3,933888,4096,0,16,0.6673961469529193,0.0,7.988707142265889,12564.756756756757,5,9,1
fcd217409b7b0f3697ebf5d9f23419b1befde51cb25b202d9a68ef0d450e41d0.exe,1331200,23117,444,34404,16,1581633033,8226,268896,5368709120,4096,4096,5,5,3,1331200,4096,1065918627,16,1.8191196093844368,0.0,7.761532764993887,82944.0,5,20,1
ce6b05e2593182af90dc4e8fd315240bec81cf0734a2590ee864a05bbffb014c.exe,530432,23117,128,332,89,0,8463,24853,4194304,4096,512,4,4,2,1015808,4096,535596,16,5.638795263213732,4.1422091095889355,6.691600167232364,5913.887640449439,24,53,1
7fb4c95a329b24e6ab6742747cf896ae5125599548d38388fcb887b3fb871339.exe,1421312,23117,408,34404,70,1585290501,8226,271536,5368709120,4096,4096,5,5,2,1421312,4096,0,16,0.3763122421383353,0.0,7.872810507088684,20245.942857142858,2,3,1
b00840048749257957b81d41979187a60a83d52fbe57998630873729a94ffd79.exe,1224704,23117,408,34404,25,1585290501,8226,271536,5368709120,4096,4096,5,5,2,1224704,4096,0,16,1.0846671313305982,0.0,7.872782686173372,48824.32,2,3,1
b30b76585ea225bdf8b4c6eedf4e6e99aff0cf8aac7cdf6fb1fa58b8bde68ab3.exe,929792,23117,208,34404,91,1582542230,8226,4096,5368709120,4096,4096,5,5,3,925696,4096,0,16,0.5347994204015001,0.0,7.988707142265889,10127.472527472528,5,9,1
a55c827c3285055010e1307a9785a5f4d403c3a857acadd1fded4a7de529db47.exe,757760,23117,208,34404,49,1582542230,8226,4096,5368709120,4096,4096,5,5,3,757760,4096,0,16,0.9644802837176102,0.0,7.988707142265889,15380.897959183674,5,9,1
717df4d519239f5580ac3e8419a8ed8446c2ec26a702e17b61a4c99f4bc181c9.exe,909312,23117,208,34404,75,1582542230,8226,4096,5368709120,4096,4096,5,5,3,909312,4096,0,16,0.6579918722902759,0.0,7.988707142265889,12069.546666666667,5,9,1
b608e81d6c6a42e1c2f39b484697362ca1a1835b3a13ed878a350841aa9806ae.exe,668672,23117,128,332,5,1640665763,271,9776,4194304,4096,512,4,4,2,684032,1024,0,16,3.93519576835844,0.0,5.688344594696625,133529.6,6,170,1
4fccd38f504290cf5c70e7336071a90a064303c7fdf5c17f7c38001768bce115.exe,246816,23117,248,332,7,1569298958,258,16279,4194304,4096,4096,5,4,2,245760,4096,296430,16,3.0313386570246865,0.0,7.9341247465936835,33938.28571428572,12,27,1
6362084f61fa6a41b8b01b7c62215ad41a2623b69572ce558c33bffaa21f0af9.exe,180224,23117,308,332,7,1558620507,258,4096,4194304,4096,4096,5,5,2,184320,4096,0,16,3.9606575101184776,0.00984533685142915,7.865260867596972,25161.14285714286,4,16,1
f4f87832676d8c9dee41457745ae435de84d96dc72c41bfc16e0162a8ef522a1.exe,998400,23117,128,332,5,1637919260,271,303392,4194304,4096,512,4,4,2,1007616,1024,0,16,4.848300742519444,0.0,7.4040049394596394,199475.2,6,115,1
f39e3d5316e67993e9c61a4e4b52b3fa98207652af44cfd6efb99f318671e827.exe,1216512,23117,208,34404,73,1582542230,8226,4096,5368709120,4096,4096,5,5,3,1216512,4096,0,16,0.6393616193278163,0.0,7.988707142265889,16608.438356164384,5,9,1
1fa1033d2424f8d2e903c39db0bf420eb736383313c989d4e7d4805fbdaa26ff.exe,802816,23117,208,34404,59,1582542230,8226,4096,5368709120,4096,4096,5,5,3,802816,4096,0,16,0.8153836093870173,0.0,7.988707142265889,13537.627118644068,5,9,1
2e3345d45293cd602f027f8a9c0ffbe4435aca82efff9d09318e38af7b4aff0f.exe,1306624,23117,408,34404,27,1585290501,8226,271536,5368709120,4096,4096,5,5,2,1306624,4096,0,16,0.9578255890496093,0.0,7.872782686173372,48241.77777777778,2,3,1
0c3631f4cb7c6c20d671500f4c3b769457486b5afa0c685920d64c3c7297fb0e.exe,184320,23117,192,332,7,1440659488,259,4211,4194304,4096,4096,4,4,3,184320,4096,0,16,2.787812106809627,0.16614792773051973,5.7887257035396615,25746.285714285714,3,19,1
4ad0998882a3fbd3412f0c740faebb8ef78bec4c3e566650424c40a878e6a23a.exe,217088,23117,224,332,6,1581952568,258,18721,268435456,4096,4096,5,5,2,217088,4096,0,16,3.2050779216476997,0.07957936584570752,7.95433927531734,35498.666666666664,10,25,1
402d6617014b320ae65709f7029fd2cf3661f5d69932abfa2e2e770236718d65.exe,1257472,23117,408,34404,17,1585290501,8226,271536,5368709120,4096,4096,5,5,2,1257472,4096,0,16,1.7024330092614928,0.0,7.872782686173372,73728.0,2,3,1
9303d54f40b9c7f56d95a0aa39078f0878cab85d0b63e6f4b727749253013d8d.exe,1351680,23117,408,34404,57,1585290501,8226,271536,5368709120,4096,4096,5,5,2,1351680,4096,0,16,0.46107690670985013,0.0,7.872810507088684,23641.824561403508,2,3,1
aadb5217c4c9316b90ce4eb5f2b52f72d34d426d66ce00c9addaef1654853acf.exe,162304,23117,380,332,5,1562808560,258,7726,4194304,4096,512,5,5,2,180224,1024,0,16,5.056924417478965,3.2739211888283686,7.992407351467166,32256.0,5,37,1
e3a97ee2fa0ea4dc05340e0778674a93e8c95944c519df7ee5f486c08b1df15a.exe,1232896,23117,444,34404,22,1581633033,8226,268896,5368709120,4096,4096,5,5,3,1232896,4096,1065918627,16,1.3965011145575477,0.0,7.761532764993887,55854.545454545456,5,20,1
551ffee108503aaa811686e21a22388d509a652f7f4876a12de86092e19c596c.exe,1245184,23117,444,34404,20,1581633033,8226,268896,5368709120,4096,4096,5,5,3,1245184,4096,1065918627,16,1.3575292934608616,0.0,7.761532764993887,62054.4,5,20,1
a784e2fdd1ab991dc8e8be58fd5d6c8f5c1403f92d49661f29309268738cdd8f.exe,1331200,23117,444,34404,16,1581633033,8226,268896,5368709120,4096,4096,5,5,3,1331200,4096,1065918627,16,1.8897483847439525,0.0,7.761532764993887,82944.0,5,20,1
1d778359ab155cb190b9f2a7086c3bcb4082aa195ff8f754dae2d665fd20aa05.exe,212992,23117,288,332,8,1570759612,258,7066,4194304,4096,512,5,5,2,233472,1024,1,16,6.536218279490525,3.4220595558807627,7.984953839669609,26496.0,4,37,1
ab8f6d64918bfde8d603af28047f91c3bdfd82df3d965391fc1b480542d64b89.exe,1417216,23117,408,34404,69,1585290501,8226,271536,5368709120,4096,4096,5,5,2,1417216,4096,0,16,0.4332827109750024,0.0,7.872810507088684,20480.0,2,3,1
13c5b33339522f8f96d091708e7a8a64b0939daa6225732352fbe44cb2950e67.exe,233472,23117,244,332,7,1561742454,258,5001,4194304,4096,4096,5,5,2,237568,4096,2153763334,16,4.630881189354514,0.00984533685142915,7.866606595782091,32768.0,4,17,1
6712500bb0de148a99ec940160d3d61850e2ce3803adca8f39e9fa8621b8ea6f.exe,1069056,23117,408,34404,7,1584824698,8226,273104,5368709120,4096,4096,5,5,2,1069056,4096,0,16,4.3915702920299315,0.6154634519629534,7.853567656284733,152137.14285714287,5,16,1
d3ba327ca29207e53a756eff603148646382e30495e613bd25340729ab0b1b2f.exe,917504,23117,208,34404,71,1582542230,8226,4096,5368709120,4096,4096,5,5,3,917504,4096,0,16,0.6856475305840305,0.0,7.988707142265889,12864.901408450703,5,9,1
763bdff3e9dfaea38a2c5f1cfcac8a850c531d4a0785bd46369a9d575c4d4eda.exe,1355776,23117,408,34404,20,1585290501,8226,271536,5368709120,4096,4096,5,5,2,1355776,4096,0,16,1.4964895942977106,0.0,7.872782686173372,67584.0,2,3,1
7dc6fda471838428d026e3e98f9f6b113e711c837f45ffa332e61854842ced2a.exe,1351680,23117,408,34404,56,1585290501,8226,271536,5368709120,4096,4096,5,5,2,1351680,4096,0,16,0.5200500252919432,0.0,7.872810507088684,24064.0,2,3,1
82c89b2a758177c7cfb7c1763b0444281c6b670deef015a886c866f18dbd8370.exe,1368064,23117,408,34404,60,1585290501,8226,271536,5368709120,4096,4096,5,5,2,1368064,4096,0,16,0.48242780652847167,0.0,7.872810507088684,22732.8,2,3,1
477e6dfb9977fda6b718b1f0feb5756ff687de77e00102f00345a52343d59115.exe,761856,23117,208,34404,50,1582542230,8226,4096,5368709120,4096,4096,5,5,3,761856,4096,0,16,0.9399136629709329,0.0,7.988707142265889,15155.2,5,9,1
ccfdf317636929efd4aaddffce4b87520ee67f223784bd9b944550acdaa8cb32.exe,933888,23117,208,34404,75,1582542230,8226,4096,5368709120,4096,4096,5,5,3,933888,4096,0,16,0.6570070934798564,0.0,7.988707142265889,12397.226666666667,5,9,1
64eadd3a1fe874e2299e3f3321a478a3bc1c2e530ae28fefc4927d1c7771bb92.exe,1355776,23117,444,34404,16,1581633033,8226,268896,5368709120,4096,4096,5,5,3,1355776,4096,1065918627,16,1.9890532083222827,0.0,7.761532764993887,84480.0,5,20,1
034e193f88a93ebb4ac8ca8da5b3b1429600ef04e5c124457ce0bc1830bae558.exe,134408,23117,64,332,14,1482136629,291,50176,4194304,4096,512,2,5,2,188416,1536,4294967295,16,5.267757305994187,0.0,7.963063068560765,9490.857142857143,3,13,1
741087126c1c7edec3d0a3bc3f490723a4f410e9a278444c812e7f79013bb996.exe,188416,23117,236,332,7,1559593609,258,4576,4194304,4096,4096,5,5,2,192512,4096,0,16,3.8982135357504397,0.00984533685142915,7.865405708183972,26331.428571428572,6,24,1
a29f63484f53d2cf832b2bc70d6b66378b87b86221f885d0f43166503d631ef3.exe,170496,23117,248,332,5,1581451419,258,68329,4194304,4096,512,5,5,2,180224,1024,0,16,6.814320270130932,5.482954788334128,7.887841313109258,33894.4,1,2,1
81689f1be92c8fb7e94fe241441c7eb43cfb77c6d23592b0248566bd709ff2ed.exe,118272,23117,232,332,5,1584211836,258,15966,4194304,4096,512,5,5,2,126976,1024,0,16,6.5909848773699,5.5828509998703995,7.765777015100875,23449.6,2,5,1
b88951ceb296c8f01a8e13bc4efa4eb754361ee8ad3d64063d14489bc139a492.exe,113664,23117,224,332,6,1558203777,258,7644,4194304,4096,512,5,5,3,126976,1024,0,16,5.411875541367011,0.06078148539647006,7.53715667972852,18773.333333333332,3,43,1
6727edbb5d6abee908851a8c5fd7b4aca6d664634fdcdfc15e04502b960abbc5.exe,164864,23117,208,332,5,1560180572,258,14054,4194304,4096,512,5,5,2,180224,1024,0,16,6.399589365288753,5.096361715869259,7.688811274301439,32768.0,0,0,1
ddd7392f2c3f567ff4af6f55e3af1967d4575768696a998dc6f333b0230ef5c7.exe,113664,23117,224,332,6,1558203777,258,7644,4194304,4096,512,5,5,3,126976,1024,0,16,5.408300445562534,0.0393309105696061,7.53715667972852,18773.333333333332,3,43,1
2896b38ec3f5f196a9d127dbda3f44c7c29c844f53ae5f209229d56fd6f2a59c.exe,122880,23117,240,332,5,1615313386,258,18029,4194304,4096,512,5,5,2,135168,1024,0,16,6.865620692636203,6.007115019908442,7.719927609263352,24371.2,3,14,1
2f6a3d6c711c00876a9427c5fd359dcbe3de6197bb22ef6e2456ecc943996ae6.exe,587689,23117,272,332,6,1646313357,258,128304,4194304,4096,512,5,5,2,483328,1024,0,16,5.519990726752886,3.3327310103022305,6.802173495258792,53418.666666666664,3,155,1
0a471df64b677fd6608c72626444d22381f7fc20ea0165cc5b88fdad0402d32f.exe,186368,23117,248,332,5,1581451410,258,71172,4194304,4096,512,5,5,3,196608,1024,0,16,6.809972619065467,5.481700726614532,7.544576911495736,37068.8,1,24,1
7b0673e022585bf4aa208b1e3d215549842fabe78dfeaf9ae0a074a6c05c07fd.exe,315154,23117,256,332,8,708992537,33166,32996,4194304,4096,512,4,4,2,110592,1024,0,16,2.7229984731878623,0.0,6.5116721748921,5056.0,10,85,1
b78469fb8eff53d82081bdcb0dbb3436f239b8ca6ef7fd800ce5ba7e098c256f.exe,186368,23117,248,332,5,1581451410,258,71172,4194304,4096,512,5,5,3,196608,1024,0,16,6.829422980224106,5.578952532407732,7.544576911495736,37068.8,1,24,1
6834005e47c6ad53cb0793e1f13b6ea45383d86691b179f4229214d8768d0ceb.exe,124928,23117,240,332,5,1621536090,258,18563,4194304,4096,512,5,5,2,139264,1024,0,16,6.8424641555228884,5.921859319721903,7.833882060784345,24780.8,3,12,1
ecac12520eaa08addb97ed05c2ac1406d56e58eb422954b704ef5c5516e02397.exe,1243650,23117,208,332,9,2861917182,19,12276,4194304,4096,512,1,5,2,1269760,1024,1256663,16,5.979439164646049,4.86079126377499,7.492299759278209,138069.33333333334,0,0,1
d55f983c994caa160ec63a59f6b4250fe67fb3e8c43a388aec60a4a6978e9f1e.exe,912264,23117,264,332,5,1625143229,258,5103,4194304,4096,512,6,6,2,921600,1024,949053,16,5.2809996864757105,1.8117462806533144,6.989487971168663,181145.6,1,71,1
ab0aa003d7238940cbdf7393677f968c4a252516de7f0699cd4654abd2e7ae83.exe,140800,23117,248,332,4,1630765009,258,15883,4194304,4096,512,5,5,2,151552,1024,0,16,5.5779664091206875,1.9535431743368052,7.699031995078731,34944.0,3,17,1
464622890dea3c326440b7d1f6da9f63dd2dfd98678965aa220ed62773a2cc70.exe,126976,23117,232,332,5,1584211836,258,15966,14417920,4096,4096,5,5,2,126976,1024,0,16,6.850678124919662,5.5828509998703995,7.9244336985642745,23271.6,2,5,1
74bc2f9a81ad2cc609b7730dbabb146506f58244e5e655cbb42044913384a6ac.exe,683520,23117,224,332,4,1556314701,259,75120,4194304,4096,512,5,5,2,712704,1024,743044,16,5.4013253180843845,3.924258650021323,6.388910117640231,170624.0,11,183,1
2ea781140f7e86c63b636249b5fdba9828661bdd846fd95c195c5b986b84a507.exe,164864,23117,208,332,5,1560180572,258,14054,4194304,4096,512,5,5,2,180224,1024,0,16,6.373500023543494,4.965915007142971,7.688811274301439,32768.0,0,0,1
133bf8be0cf7003b83b03579970997d408a930e58ec2726715140520900c06de.exe,116736,23117,248,332,5,1583263739,258,15861,4194304,4096,512,5,5,2,126976,1024,0,16,6.773741962416272,5.482158241513768,7.885707818711747,23142.4,1,2,1
3cff33197edc918d47d08f44d6ddbdda157337f0ad58288d15746cf72c0e4c57.exe,170496,23117,248,332,5,1581451419,258,68329,4194304,4096,512,5,5,2,180224,1024,0,16,6.814717141442581,5.4849391448923726,7.887841313109258,33894.4,1,2,1
02a526d298e49da19220022a71e31434183e520c2845c6f3eb23169602f0ed63.exe,483328,23117,128,332,3,1577124443,258,488570,4194304,8192,512,4,4,3,507904,512,0,16,3.644636340059821,0.10191042566270775,6.731250374142405,160938.66666666666,1,1,1
6bfd4fd81e590d1aee9451d5fde3cf5d22706a85e71583a4cce1683d50b89df0.exe,463401,23117,256,332,8,708992537,33166,32996,4194304,4096,512,4,4,2,110592,1024,0,16,2.7229984731878623,0.0,6.5116721748921,5056.0,10,85,1
42c28feb23c992a350673d63413bf11bc816d00a079462ab524934219d46430d.exe,170496,23117,248,332,5,1581451419,258,68329,4194304,4096,512,5,5,2,180224,1024,0,16,6.815461802663878,5.488662450998857,7.887841313109258,33894.4,1,2,1
cb4af8d6d57163b0322bd033b36379f805bdb59ec550049ea568cc0a7dfe52cd.exe,124928,23117,240,332,5,1621536090,258,18563,4194304,4096,512,5,5,2,139264,1024,0,16,6.757744945081835,5.498263267516634,7.833882060784345,24780.8,3,12,1
04419b76566142902680b2c44b216905b44a5743502530066e408bac72d20864.exe,124928,23117,240,332,5,1621536090,258,18563,4194304,4096,512,5,5,2,139264,1024,0,16,6.757183327425079,5.495455179232851,7.833882060784345,24780.8,3,12,1
4b9d2b24706d5462680423b09280e88e8b3902a4a15431081dbf94d9a25eb9c8.exe,113664,23117,224,332,6,1558203777,258,7644,4194304,4096,512,5,5,3,126976,1024,0,16,5.414582178916935,0.07702131069601345,7.53715667972852,18773.333333333332,3,43,1
b9924321b4f05ec0b98e272ddd4f91feb69eb93c44186ca165a4d51beed91152.exe,124928,23117,240,332,5,1621536090,258,18563,4194304,4096,512,5,5,2,139264,1024,0,16,6.788960877161533,5.654342927915121,7.833882060784345,24780.8,3,12,1
5d9b75e2cb84333c6b56604ce47af75b11f80bf9079054f6619251b68357d87c.exe,167936,23117,248,332,5,1568131470,258,15310,4194304,4096,512,5,5,2,180224,1024,0,16,6.818007022542754,5.081494042655713,7.995193464342074,33382.4,1,1,1
6628de7ffbbe168a4fa9ff0a1a29b54e88a32e5963db0dd1aea4b80102c8ce01.exe,170496,23117,248,332,5,1581451419,258,68329,4194304,4096,512,5,5,2,180224,1024,0,16,6.823198086011151,5.5273438677352225,7.887841313109258,33894.4,1,2,1
ee0ac14a60605773834649b40c22acecfee0cc34f7f50ec30c42f15605ccb27c.exe,113668,23117,224,332,6,1558203777,258,7644,4194304,4096,512,5,5,3,126976,1024,0,16,5.411875541367011,0.06078148539647006,7.53715667972852,18773.333333333332,3,43,1
4f6ce92fccafa6d2454a12022e21fbd6adf1a6ec2d45c71de6f8729ec3ad195f.exe,146944,23117,232,332,5,1616363203,770,18028,4194304,4096,512,5,5,2,159744,1024,0,16,4.844167314385929,2.6124087312490314,6.969083195879221,29184.0,3,13,1
15e3b8471e4afea6e07423d88c141e9ae454c27fa901fe320f0885298426abec.exe,483328,23117,128,332,3,1577124452,258,488570,4194304,8192,512,4,4,3,507904,512,0,16,3.644634266001951,0.10191042566270775,6.731244151968795,160938.66666666666,1,1,1
15ef2d6ef402a46165be39d9dbc0081cf28ebca0f407306dd80ac3a73a32c07b.exe,164352,23117,16,332,5,1560180572,258,14054,4194304,4096,512,5,5,2,180224,512,0,16,6.373500023543494,4.965915007142971,7.688811274301439,32768.0,0,0,1
1fe9b489c25bb23b04d9996e8107671edee69bd6f6def2fe7ece38a0fb35f98e.exe,932704,23117,248,332,6,1619908271,258,5189,4194304,4096,512,5,5,2,946176,1024,966217,16,4.785047014920257,1.3965664591255336,6.992438857482044,154453.33333333334,2,71,1
6c5ddbe058da35b2731fe10234520a6bb78604f860ed4188a1bd07e62fe4ec11.exe,119296,23117,240,332,5,1599689528,258,16690,4194304,4096,512,5,5,2,131072,1024,0,16,6.640561141256623,5.501582767771115,7.813703120552207,23654.4,3,10,1
206cfba26e29e00c639a60755dec8714df8b4ea0e17b02906db7b7a9ec5820ef.exe,68096,23117,232,332,6,1588019253,258,10164,4194304,4096,512,5,5,3,81920,1024,0,16,5.836706206031342,1.8603217532017593,7.729688787544503,11178.666666666666,5,46,1
9a19fff2b18432bb4a6d409a755fc712ee4f60f5a4b46b07bff21f229e5dcdc3.exe,113664,23117,224,332,6,1558203777,258,7644,4194304,4096,512,5,5,3,126976,1024,0,16,5.4158693209509545,0.08474416290013591,7.53715667972852,18773.333333333332,3,43,1
de20c90de7becbb2f8b92ac42d71a3db3db498472746d0d6f53c368dadba44b0.exe,124928,23117,240,332,5,1621536090,258,18563,4194304,4096,512,5,5,2,139264,1024,0,16,6.758057590728197,5.499826495748444,7.833882060784345,24780.8,3,12,1
2f00cd865ea857a2d9d399385c408e99f9daaa1b6c193f2195393bd459524b3e.exe,124928,23117,240,332,5,1621536090,258,18563,4194304,4096,512,5,5,2,139264,1024,0,16,6.75836523930911,5.50136473865301,7.833882060784345,24780.8,3,12,1
50fdb342de90ce63c31625156beb9ed968bf11527ce7c4c3bd4a3f3f7c4cf730.exe,168980,23117,248,332,5,1574254430,258,15556,4194304,4096,512,5,5,2,180224,1024,0,16,6.80931363157408,5.06850238620533,7.987416744941621,33587.2,1,1,1
d09338f3248b7c43b4c58274d453732fca910a0cee2ca50a2b72fe0364fb615c.exe,167936,23117,16,332,5,1574709759,258,67784,4194304,4096,512,5,5,2,180224,512,0,16,7.044815619007236,5.171010782472835,7.945931883711671,33484.8,1,1,1
54f07b825fd662618e1142ee47ef5c988c08ae59c60209bef250fc68bfd3826c.exe,123904,23117,240,332,5,1618343636,258,17998,4194304,4096,512,5,5,2,135168,1024,0,16,6.735764267243873,5.483084859314743,7.688199159338205,24576.0,3,13,1
9f256973ee6ddcd3d781761480c00220a140fad833dc9a6a085f45c419d1714e.exe,140864,23117,248,332,4,1630765009,258,15883,4194304,4096,512,5,5,2,151552,1024,0,16,5.577269484359309,1.9507554752912932,7.699031995078731,34944.0,3,17,1
b5e73c65a92abd6d8ea6040739e6b71a207035f1517f3813c56fbac937b8ff06.exe,168448,23117,248,332,5,1577916997,258,67790,4194304,4096,512,5,5,2,180224,1024,0,16,7.043223998452102,5.166116067841018,7.940358413442955,33484.8,1,1,1
8bd2067d088dad4df24e11244f5b72ce1fd22b686e2ce9ba6ee8711f8f6a836d.exe,6661124,23117,128,332,7,1619908271,258,11163885,4194304,4096,512,5,5,2,11272192,1024,6662136,16,1.7547775545118274,0.0,7.968431477636087,951442.2857142857,7,19,1
9b11711efed24b3c6723521a7d7eb4a52e4914db7420e278aa36e727459d59dd.exe,139264,23117,240,332,5,1621536090,258,18563,46727168,4096,512,5,5,2,139264,4096,0,16,5.837545888948062,3.914276358287722,7.66697996651632,27033.6,3,12,1
20d46f118a5e925f992932f20dd658e4d464ac8d8218f7fba683029d51761709.exe,124928,23117,240,332,5,1621536090,258,18563,4194304,4096,512,5,5,2,139264,1024,0,16,6.765337025585509,5.5362236700350085,7.833882060784345,24780.8,3,12,1
b8a3da8c60459974767732321a29b91dfea59ab5ad993caf832f2bb2484b5c96.exe,110083,23117,128,332,3,3327145733,34,113006,4194304,8192,512,4,6,3,131072,512,0,16,2.7244855827762784,0.10191042566270775,4.841318864170715,36522.666666666664,1,1,1
d821b0ee9766ec7da7d7dc179a3ef189ffd3e681d787c1f11fedb270fdad96d2.exe,226166,23117,248,332,5,1562596373,258,18430,4194304,4096,512,5,5,3,196608,1024,0,16,6.624491952800584,5.064417783550778,7.992416518677123,36454.4,1,24,1
fd164c4c121371f94cfd3a034ad8cf8edc7c0f7141a8f4c9da1683d41b212a87.exe,124928,23117,240,332,5,1621536090,258,18563,4194304,4096,512,5,5,2,139264,1024,0,16,6.84323552608345,5.925716172524704,7.833882060784345,24780.8,3,12,1
5cba3e44271279e747a67dd312d4dca18832b5a850ea6b85a460846ef0101fb6.exe,170496,23117,248,332,5,1581451419,258,68329,4194304,4096,512,5,5,2,180224,1024,0,16,6.8141210108541745,5.48195849195034,7.887841313109258,33894.4,1,2,1
db59d4ab0aaf660fe778f9190102e1b808bc5d357026736ca335e4858ec512eb.exe,124928,23117,240,332,5,1621536090,258,18563,4194304,4096,512,5,5,2,139264,1024,0,16,6.75748702894235,5.496973686819205,7.833882060784345,24780.8,3,12,1
3b0cf9bc480a7fc4a560ab26cd35a72313b1fa49bf6ef208c434a32b3f1588c4.exe,124928,23117,240,332,5,1621536090,258,18563,4194304,4096,512,5,5,2,139264,1024,0,16,6.757145593362074,5.495266508917825,7.833882060784345,24780.8,3,12,1
60c49baa290de5336e5903286d1e8ff8b8b833046a63be00966695dc9d3f6dbb.exe,183296,23117,248,332,5,1562596373,258,18430,4194304,4096,512,5,5,3,196608,1024,0,16,6.624491952800584,5.064417783550778,7.992416518677123,36454.4,1,24,1
